id_orden;linea_orden;id_producto;id_vendedor;cantidad;fecha_orden;id_cliente
7307;3;7251;18;3;09/08/2004;4238
7307;4;9227;64;2;09/08/2004;4238
7308;1;7348;31;3;07/08/2004;19300
7308;2;174;78;2;07/08/2004;19300
7308;3;9196;94;3;07/08/2004;19300
7308;4;5063;43;2;07/08/2004;19300
7308;5;1179;21;2;07/08/2004;19300
7308;6;7219;59;1;07/08/2004;19300
7308;7;8817;30;2;07/08/2004;19300
7309;1;5164;45;2;19/08/2004;2846
7309;2;7713;28;3;19/08/2004;2846
7309;3;2517;98;2;19/08/2004;2846
7309;4;7577;14;1;19/08/2004;2846
7309;5;1213;5;3;19/08/2004;2846
7309;6;1393;67;1;19/08/2004;2846
7309;7;6550;69;3;19/08/2004;2846
7309;8;7883;37;3;19/08/2004;2846
7309;9;2320;55;3;19/08/2004;2846
7310;1;1556;81;3;20/08/2004;14765
7310;2;9805;54;1;20/08/2004;14765
7310;3;2807;25;2;20/08/2004;14765
7310;4;1795;66;3;20/08/2004;14765
7310;5;5670;11;3;20/08/2004;14765
7310;6;3530;37;2;20/08/2004;14765
7310;7;5660;47;2;20/08/2004;14765
7311;1;3057;62;3;26/08/2004;6472
7311;2;436;85;3;26/08/2004;6472
7311;3;7922;95;3;26/08/2004;6472
7311;4;6329;46;1;26/08/2004;6472
7311;5;5397;16;1;26/08/2004;6472
7311;6;7623;15;2;26/08/2004;6472
7311;7;101;50;3;26/08/2004;6472
7311;8;4633;59;3;26/08/2004;6472
7311;9;9551;84;3;26/08/2004;6472
7312;1;8304;82;1;18/08/2004;2691
7312;2;4711;24;2;18/08/2004;2691
7313;1;2611;45;1;21/08/2004;6109
7313;2;3488;27;1;21/08/2004;6109
7313;3;9861;42;1;21/08/2004;6109
7313;4;1365;95;2;21/08/2004;6109
7314;1;3167;62;3;06/08/2004;13523
7314;2;8451;38;3;06/08/2004;13523
7314;3;8821;30;3;06/08/2004;13523
7314;4;5237;51;2;06/08/2004;13523
7314;5;9346;21;1;06/08/2004;13523
7314;6;5810;18;3;06/08/2004;13523
7314;7;2650;95;1;06/08/2004;13523
7314;8;1611;100;3;06/08/2004;13523
7314;9;3575;80;3;06/08/2004;13523
7315;1;9232;5;3;11/08/2004;12371
7315;2;8370;88;1;11/08/2004;12371
7315;3;5114;51;1;11/08/2004;12371
7315;4;7358;91;2;11/08/2004;12371
7315;5;9290;61;1;11/08/2004;12371
7315;6;2844;64;3;11/08/2004;12371
7315;7;8323;31;1;11/08/2004;12371
7316;1;5737;13;1;18/08/2004;7118
7316;2;2734;31;3;18/08/2004;7118
7316;3;2475;32;2;18/08/2004;7118
7316;4;7555;69;2;18/08/2004;7118
7316;5;3154;70;1;18/08/2004;7118
7317;1;1143;28;2;07/08/2004;4436
7317;2;2062;68;2;07/08/2004;4436
7318;1;9944;66;1;20/08/2004;18839
7318;2;3406;46;3;20/08/2004;18839
7318;3;4692;61;3;20/08/2004;18839
7318;4;1825;49;1;20/08/2004;18839
7318;5;4232;37;3;20/08/2004;18839
7318;6;2792;35;3;20/08/2004;18839
7319;1;1315;66;2;19/08/2004;10533
7319;2;4530;4;2;19/08/2004;10533
7319;3;6682;56;1;19/08/2004;10533
7319;4;5014;29;3;19/08/2004;10533
7320;1;6495;86;2;28/08/2004;14152
7320;2;919;7;2;28/08/2004;14152
7320;3;7290;74;2;28/08/2004;14152
7320;4;4704;85;1;28/08/2004;14152
7320;5;3470;10;2;28/08/2004;14152
7321;1;4667;21;1;09/08/2004;15403
7321;2;877;11;2;09/08/2004;15403
7321;3;3539;12;1;09/08/2004;15403
7321;4;440;100;3;09/08/2004;15403
7321;5;5740;11;3;09/08/2004;15403
7321;6;588;74;1;09/08/2004;15403
7322;1;4716;84;2;16/08/2004;18928
7322;2;3288;94;2;16/08/2004;18928
7322;3;763;96;1;16/08/2004;18928
7322;4;9958;24;2;16/08/2004;18928
7322;5;2559;77;2;16/08/2004;18928
7322;6;1994;45;2;16/08/2004;18928
7322;7;1130;69;2;16/08/2004;18928
7322;8;988;87;2;16/08/2004;18928
7322;9;6120;72;1;16/08/2004;18928
7323;1;7727;78;3;06/08/2004;19317
7323;2;9334;63;3;06/08/2004;19317
7324;1;3304;88;1;02/08/2004;8558
7324;2;2700;33;2;02/08/2004;8558
7324;3;8128;28;2;02/08/2004;8558
7324;4;7168;8;3;02/08/2004;8558
7324;5;8928;50;3;02/08/2004;8558
7324;6;1514;97;1;02/08/2004;8558
7324;7;5104;49;1;02/08/2004;8558
7324;8;7005;75;2;02/08/2004;8558
7325;1;2783;52;1;27/08/2004;6249
7326;1;8824;85;1;08/08/2004;1019
7326;2;6035;92;2;08/08/2004;1019
7327;1;5929;61;3;03/08/2004;18676
7327;2;6885;15;1;03/08/2004;18676
7327;3;5308;98;2;03/08/2004;18676
7327;4;2823;24;3;03/08/2004;18676
7328;1;4017;40;3;21/08/2004;15853
7328;2;6863;93;1;21/08/2004;15853
7328;3;8113;22;3;21/08/2004;15853
7328;4;3979;75;1;21/08/2004;15853
7329;1;8127;72;3;01/08/2004;11559
7329;2;5579;94;3;01/08/2004;11559
7329;3;7663;7;2;01/08/2004;11559
7329;4;2274;27;2;01/08/2004;11559
7329;5;1896;13;3;01/08/2004;11559
7329;6;6688;83;3;01/08/2004;11559
7329;7;4971;48;3;01/08/2004;11559
7329;8;4025;97;1;01/08/2004;11559
7329;9;7437;58;2;01/08/2004;11559
7330;1;3424;33;3;17/08/2004;2907
7330;2;1952;9;3;17/08/2004;2907
7330;3;39;7;1;17/08/2004;2907
7331;1;654;1;2;10/08/2004;4658
7331;2;158;80;3;10/08/2004;4658
7332;1;1589;35;3;05/08/2004;4862
7332;2;436;90;2;05/08/2004;4862
7332;3;8105;74;2;05/08/2004;4862
7333;1;6994;2;3;26/08/2004;11082
7333;2;6014;9;1;26/08/2004;11082
7333;3;8843;55;3;26/08/2004;11082
7333;4;7819;29;3;26/08/2004;11082
7334;1;2308;67;1;01/08/2004;2000
7334;2;7818;29;1;01/08/2004;2000
7335;1;2386;8;2;01/08/2004;18308
7335;2;682;6;1;01/08/2004;18308
7336;1;4327;4;2;10/08/2004;17572
7336;2;5015;20;1;10/08/2004;17572
7337;1;8994;85;3;15/08/2004;2058
7337;2;2294;25;3;15/08/2004;2058
7337;3;556;12;2;15/08/2004;2058
7337;4;221;50;1;15/08/2004;2058
7338;1;7192;82;1;17/08/2004;16076
7338;2;7635;77;3;17/08/2004;16076
7338;3;6709;46;3;17/08/2004;16076
7338;4;2399;58;3;17/08/2004;16076
7338;5;7102;14;3;17/08/2004;16076
7339;1;2749;93;3;04/08/2004;2856
7339;2;7105;59;2;04/08/2004;2856
7339;3;2891;100;2;04/08/2004;2856
7339;4;4042;5;2;04/08/2004;2856
7339;5;5164;58;2;04/08/2004;2856
7339;6;8687;86;2;04/08/2004;2856
7340;1;9601;96;1;24/08/2004;8108
7340;2;3013;90;3;24/08/2004;8108
7340;3;191;78;3;24/08/2004;8108
7341;1;2270;61;1;18/08/2004;5180
7341;2;4081;56;3;18/08/2004;5180
7341;3;6612;57;3;18/08/2004;5180
7342;1;9814;57;2;21/08/2004;7432
7342;2;4731;92;2;21/08/2004;7432
7342;3;9953;70;2;21/08/2004;7432
7342;4;360;57;3;21/08/2004;7432
7342;5;7472;99;2;21/08/2004;7432
7342;6;202;59;3;21/08/2004;7432
7342;7;4394;86;1;21/08/2004;7432
7342;8;4308;100;2;21/08/2004;7432
7342;9;2937;15;3;21/08/2004;7432
7343;1;2947;20;2;23/08/2004;4822
7343;2;6623;77;3;23/08/2004;4822
7343;3;3418;49;1;23/08/2004;4822
7343;4;3274;48;2;23/08/2004;4822
7343;5;2827;99;1;23/08/2004;4822
7343;6;87;79;3;23/08/2004;4822
7343;7;8064;46;1;23/08/2004;4822
7343;8;974;35;3;23/08/2004;4822
7343;9;7452;63;3;23/08/2004;4822
7344;1;867;39;3;07/08/2004;15305
7344;2;1184;65;2;07/08/2004;15305
7344;3;9682;99;3;07/08/2004;15305
7344;4;6214;51;1;07/08/2004;15305
7344;5;7801;8;3;07/08/2004;15305
7344;6;8782;61;2;07/08/2004;15305
7345;1;6931;71;1;28/08/2004;4398
7345;2;5079;83;3;28/08/2004;4398
7346;1;1567;18;2;26/08/2004;6286
7346;2;7504;22;2;26/08/2004;6286
7346;3;2158;1;1;26/08/2004;6286
7346;4;370;51;1;26/08/2004;6286
7346;5;2844;97;1;26/08/2004;6286
7346;6;6828;14;1;26/08/2004;6286
7346;7;9911;9;1;26/08/2004;6286
7346;8;4717;16;3;26/08/2004;6286
7346;9;2202;1;2;26/08/2004;6286
7347;1;2912;77;1;07/08/2004;1840
7347;2;365;1;3;07/08/2004;1840
7347;3;9643;4;3;07/08/2004;1840
7347;4;1134;45;3;07/08/2004;1840
7347;5;7509;87;1;07/08/2004;1840
7347;6;1203;33;2;07/08/2004;1840
7347;7;6471;69;2;07/08/2004;1840
7347;8;8032;45;3;07/08/2004;1840
7347;9;6386;19;1;07/08/2004;1840
7348;1;6254;36;3;27/08/2004;6426
7348;2;6016;78;3;27/08/2004;6426
7348;3;1616;30;3;27/08/2004;6426
7348;4;9375;77;3;27/08/2004;6426
7348;5;7987;94;1;27/08/2004;6426
7348;6;9939;37;3;27/08/2004;6426
7348;7;277;11;3;27/08/2004;6426
7348;8;6802;9;1;27/08/2004;6426
7349;1;9322;85;1;20/08/2004;8620
7349;2;843;47;3;20/08/2004;8620
7349;3;7421;49;3;20/08/2004;8620
7349;4;8229;64;2;20/08/2004;8620
7349;5;440;70;1;20/08/2004;8620
7349;6;4118;15;3;20/08/2004;8620
7349;7;9747;47;1;20/08/2004;8620
7350;1;8675;83;2;16/08/2004;2725
7350;2;6811;49;3;16/08/2004;2725
7350;3;4621;18;3;16/08/2004;2725
7350;4;8195;6;1;16/08/2004;2725
7350;5;8497;100;2;16/08/2004;2725
7351;1;3186;7;1;18/08/2004;5212
7351;2;2406;55;1;18/08/2004;5212
7351;3;24;16;1;18/08/2004;5212
7351;4;6420;51;1;18/08/2004;5212
7351;5;2263;85;1;18/08/2004;5212
7352;1;3373;37;3;23/08/2004;4020
7352;2;6831;93;1;23/08/2004;4020
7352;3;5222;84;2;23/08/2004;4020
7353;1;1265;90;3;03/08/2004;19686
7353;2;3327;4;3;03/08/2004;19686
7353;3;1831;62;2;03/08/2004;19686
7353;4;2050;84;2;03/08/2004;19686
7353;5;8078;14;2;03/08/2004;19686
7353;6;5622;23;3;03/08/2004;19686
7353;7;5089;30;1;03/08/2004;19686
7353;8;8565;20;3;03/08/2004;19686
7354;1;8029;44;1;08/08/2004;11445
7354;2;2201;41;2;08/08/2004;11445
7354;3;4780;40;3;08/08/2004;11445
7355;1;4293;80;3;27/08/2004;10878
7355;2;8454;46;3;27/08/2004;10878
7355;3;5526;76;1;27/08/2004;10878
7355;4;2900;34;3;27/08/2004;10878
7355;5;5300;94;1;27/08/2004;10878
7355;6;2031;65;1;27/08/2004;10878
7355;7;9079;95;3;27/08/2004;10878
7355;8;2963;14;3;27/08/2004;10878
7355;9;4471;52;2;27/08/2004;10878
7356;1;6566;59;1;11/08/2004;7665
7356;2;6254;44;1;11/08/2004;7665
7357;1;3983;22;1;27/08/2004;9508
7357;2;4204;38;1;27/08/2004;9508
7357;3;8695;42;3;27/08/2004;9508
7357;4;2720;45;1;27/08/2004;9508
7357;5;7305;11;3;27/08/2004;9508
7357;6;2572;56;3;27/08/2004;9508
7358;1;9293;52;1;28/08/2004;3300
7358;2;7443;42;1;28/08/2004;3300
7359;1;7219;10;1;15/08/2004;12462
7359;2;2668;18;2;15/08/2004;12462
7360;1;528;64;2;16/08/2004;18903
7360;2;1477;63;3;16/08/2004;18903
7360;3;5235;25;2;16/08/2004;18903
7360;4;817;27;1;16/08/2004;18903
7360;5;2215;88;2;16/08/2004;18903
7360;6;1875;64;1;16/08/2004;18903
7360;7;5038;89;3;16/08/2004;18903
7360;8;3058;74;2;16/08/2004;18903
7360;9;9253;36;1;16/08/2004;18903
7361;1;5332;69;2;22/08/2004;8020
7362;1;7451;97;1;05/08/2004;15999
7362;2;5444;81;3;05/08/2004;15999
7362;3;6386;76;3;05/08/2004;15999
7362;4;7200;46;1;05/08/2004;15999
7362;5;1117;20;3;05/08/2004;15999
7362;6;4161;71;1;05/08/2004;15999
7363;1;4363;35;3;05/08/2004;12070
7363;2;772;64;2;05/08/2004;12070
7363;3;8043;95;3;05/08/2004;12070
7363;4;7626;24;2;05/08/2004;12070
7363;5;8798;69;1;05/08/2004;12070
7363;6;8723;85;1;05/08/2004;12070
7364;1;9181;52;1;03/08/2004;16601
7364;2;6385;60;2;03/08/2004;16601
7364;3;8908;33;2;03/08/2004;16601
7364;4;7188;99;1;03/08/2004;16601
7364;5;1600;31;1;03/08/2004;16601
7364;6;3355;31;1;03/08/2004;16601
7364;7;7383;8;3;03/08/2004;16601
7364;8;9445;38;1;03/08/2004;16601
7365;1;7975;52;1;17/08/2004;431
7365;2;8201;46;3;17/08/2004;431
7365;3;5944;61;3;17/08/2004;431
7365;4;6914;45;3;17/08/2004;431
7366;1;5446;26;1;17/08/2004;6916
7366;2;9970;44;2;17/08/2004;6916
7366;3;5275;9;3;17/08/2004;6916
7366;4;4377;6;3;17/08/2004;6916
7367;1;5572;44;3;27/08/2004;15463
7367;2;7632;42;1;27/08/2004;15463
7367;3;9537;74;1;27/08/2004;15463
7367;4;4382;37;3;27/08/2004;15463
7367;5;5978;45;1;27/08/2004;15463
7367;6;4283;90;1;27/08/2004;15463
7368;1;4655;66;2;30/08/2004;2393
7368;2;9132;97;1;30/08/2004;2393
7368;3;5819;43;3;30/08/2004;2393
7368;4;4453;55;1;30/08/2004;2393
7368;5;6259;100;3;30/08/2004;2393
7369;1;650;64;1;25/08/2004;9526
7369;2;7164;51;3;25/08/2004;9526
7369;3;3088;55;3;25/08/2004;9526
7369;4;1274;66;3;25/08/2004;9526
7369;5;4210;63;3;25/08/2004;9526
7369;6;51;44;3;25/08/2004;9526
7369;7;9173;88;3;25/08/2004;9526
7369;8;9689;53;3;25/08/2004;9526
7370;1;4443;4;3;14/08/2004;8686
7370;2;2515;44;3;14/08/2004;8686
7370;3;9033;66;3;14/08/2004;8686
7370;4;7724;80;3;14/08/2004;8686
7371;1;6417;14;1;11/08/2004;8569
7371;2;2467;3;3;11/08/2004;8569
7371;3;8705;45;2;11/08/2004;8569
7371;4;6973;40;1;11/08/2004;8569
7372;1;6580;100;1;04/08/2004;14048
7373;1;4277;61;3;26/08/2004;1725
7374;1;5565;44;2;26/08/2004;13583
7374;2;4249;78;3;26/08/2004;13583
7374;3;783;8;3;26/08/2004;13583
7374;4;3286;18;3;26/08/2004;13583
7374;5;1095;49;2;26/08/2004;13583
7374;6;6703;20;3;26/08/2004;13583
7374;7;9493;6;2;26/08/2004;13583
7375;1;648;77;3;09/08/2004;969
7375;2;5212;39;3;09/08/2004;969
7375;3;8141;11;1;09/08/2004;969
7375;4;9083;25;1;09/08/2004;969
7376;1;4550;34;2;02/08/2004;14601
7376;2;5800;31;3;02/08/2004;14601
7376;3;3873;73;2;02/08/2004;14601
7376;4;7888;51;3;02/08/2004;14601
7376;5;3780;77;3;02/08/2004;14601
7376;6;2912;15;1;02/08/2004;14601
7376;7;8780;6;1;02/08/2004;14601
7376;8;4158;45;1;02/08/2004;14601
7376;9;2889;90;2;02/08/2004;14601
7377;1;2341;7;1;18/08/2004;7072
7378;1;8723;80;1;05/08/2004;2846
7378;2;1299;80;1;05/08/2004;2846
7379;1;3680;3;3;21/08/2004;14196
7380;1;7942;93;3;24/08/2004;14919
7381;1;6957;59;2;10/08/2004;4199
7381;2;9445;60;3;10/08/2004;4199
7381;3;5642;16;1;10/08/2004;4199
7381;4;9369;7;3;10/08/2004;4199
7381;5;3207;45;1;10/08/2004;4199
7381;6;9109;71;1;10/08/2004;4199
7382;1;7505;80;3;13/08/2004;814
7383;1;8643;62;2;04/08/2004;2368
7383;2;9509;31;2;04/08/2004;2368
7383;3;3893;69;1;04/08/2004;2368
7383;4;8684;41;1;04/08/2004;2368
7383;5;8438;94;2;04/08/2004;2368
7383;6;7926;66;3;04/08/2004;2368
7383;7;4733;71;2;04/08/2004;2368
7383;8;9666;49;2;04/08/2004;2368
7383;9;679;28;1;04/08/2004;2368
7384;1;193;50;1;20/08/2004;19573
7385;1;8881;30;2;03/08/2004;15395
7385;2;846;56;3;03/08/2004;15395
7386;1;2883;33;1;03/08/2004;708
7386;2;7682;37;1;03/08/2004;708
7386;3;8431;78;2;03/08/2004;708
7386;4;9201;13;1;03/08/2004;708
7386;5;9174;77;3;03/08/2004;708
7387;1;9639;37;2;23/08/2004;19705
7387;2;3557;52;3;23/08/2004;19705
7387;3;6547;30;2;23/08/2004;19705
7387;4;7529;100;2;23/08/2004;19705
7388;1;3934;53;3;20/08/2004;12820
7388;2;7479;7;3;20/08/2004;12820
7388;3;3598;14;1;20/08/2004;12820
7388;4;832;35;1;20/08/2004;12820
7388;5;1681;20;3;20/08/2004;12820
7388;6;6886;44;1;20/08/2004;12820
7388;7;2426;9;2;20/08/2004;12820
7389;1;3117;5;2;31/08/2004;19379
7389;2;8029;97;3;31/08/2004;19379
7390;1;8400;37;3;17/08/2004;9150
7390;2;9321;17;3;17/08/2004;9150
7390;3;4401;38;1;17/08/2004;9150
7391;1;2240;71;1;18/08/2004;3758
7391;2;633;81;2;18/08/2004;3758
7391;3;1389;85;3;18/08/2004;3758
7391;4;4801;70;2;18/08/2004;3758
7391;5;3578;29;2;18/08/2004;3758
7391;6;3503;58;3;18/08/2004;3758
7391;7;6036;58;2;18/08/2004;3758
7391;8;5040;19;2;18/08/2004;3758
7391;9;3293;26;1;18/08/2004;3758
7392;1;1566;42;1;27/08/2004;8580
7392;2;3775;24;2;27/08/2004;8580
7392;3;5906;58;3;27/08/2004;8580
7392;4;7845;7;3;27/08/2004;8580
7392;5;8886;9;1;27/08/2004;8580
7392;6;9326;57;3;27/08/2004;8580
7392;7;4004;5;1;27/08/2004;8580
7393;1;3353;86;3;22/08/2004;17609
7394;1;3452;56;3;01/08/2004;18777
7394;2;5562;87;1;01/08/2004;18777
7394;3;2231;76;3;01/08/2004;18777
7394;4;9129;61;2;01/08/2004;18777
7394;5;1545;12;1;01/08/2004;18777
7395;1;4649;84;1;31/08/2004;14900
7395;2;7691;58;2;31/08/2004;14900
7395;3;838;65;1;31/08/2004;14900
7395;4;4688;88;3;31/08/2004;14900
7395;5;499;68;3;31/08/2004;14900
7395;6;8487;65;2;31/08/2004;14900
7395;7;7245;83;3;31/08/2004;14900
7396;1;9834;9;3;11/08/2004;3786
7396;2;8782;56;1;11/08/2004;3786
7396;3;8186;22;3;11/08/2004;3786
7396;4;5862;74;3;11/08/2004;3786
7396;5;813;80;2;11/08/2004;3786
7396;6;7180;70;1;11/08/2004;3786
7396;7;3231;12;1;11/08/2004;3786
7397;1;2616;4;1;15/08/2004;1844
7397;2;3277;99;1;15/08/2004;1844
7397;3;9706;13;1;15/08/2004;1844
7397;4;6967;66;3;15/08/2004;1844
7397;5;353;74;1;15/08/2004;1844
7398;1;3375;57;2;28/08/2004;8165
7398;2;741;46;1;28/08/2004;8165
7398;3;3591;16;2;28/08/2004;8165
7398;4;1291;17;2;28/08/2004;8165
7398;5;2225;15;3;28/08/2004;8165
7398;6;7650;40;2;28/08/2004;8165
7398;7;300;85;1;28/08/2004;8165
7398;8;6378;62;2;28/08/2004;8165
7399;1;2108;13;2;24/08/2004;17987
7400;1;9280;95;1;09/08/2004;18148
7400;2;7092;46;2;09/08/2004;18148
7400;3;765;37;1;09/08/2004;18148
7401;1;8107;39;1;06/08/2004;3010
7401;2;9851;85;1;06/08/2004;3010
7401;3;1787;86;3;06/08/2004;3010
7401;4;5787;35;1;06/08/2004;3010
7401;5;9715;94;1;06/08/2004;3010
7402;1;8228;96;1;26/08/2004;14666
7402;2;1079;6;1;26/08/2004;14666
7402;3;2339;12;2;26/08/2004;14666
7402;4;3894;32;1;26/08/2004;14666
7402;5;6414;73;1;26/08/2004;14666
7403;1;8683;44;2;25/08/2004;14356
7403;2;5102;39;3;25/08/2004;14356
7403;3;6796;70;2;25/08/2004;14356
7403;4;7121;77;3;25/08/2004;14356
7403;5;2452;24;1;25/08/2004;14356
7403;6;668;47;1;25/08/2004;14356
7403;7;5071;12;3;25/08/2004;14356
7403;8;9499;60;2;25/08/2004;14356
7403;9;3637;22;3;25/08/2004;14356
7404;1;9040;22;1;30/08/2004;9429
7404;2;3449;58;2;30/08/2004;9429
7405;1;899;46;1;11/08/2004;2490
7405;2;8420;63;2;11/08/2004;2490
7405;3;8102;91;2;11/08/2004;2490
7405;4;951;92;2;11/08/2004;2490
7405;5;3797;9;2;11/08/2004;2490
7406;1;3321;43;2;26/08/2004;8930
7406;2;9428;11;3;26/08/2004;8930
7406;3;2793;80;3;26/08/2004;8930
7407;1;3907;67;2;06/08/2004;2805
7408;1;2338;9;2;20/08/2004;14792
7408;2;106;79;1;20/08/2004;14792
7408;3;2342;56;3;20/08/2004;14792
7408;4;5972;91;1;20/08/2004;14792
7408;5;3430;14;3;20/08/2004;14792
7408;6;6695;53;1;20/08/2004;14792
7408;7;4234;58;1;20/08/2004;14792
7408;8;4758;64;3;20/08/2004;14792
7409;1;3105;87;2;23/08/2004;8370
7410;1;8056;59;1;05/08/2004;7712
7410;2;2827;41;2;05/08/2004;7712
7410;3;1850;23;2;05/08/2004;7712
7410;4;9843;5;1;05/08/2004;7712
7410;5;5921;23;1;05/08/2004;7712
7411;1;1662;47;1;01/08/2004;3786
7411;2;5151;27;2;01/08/2004;3786
7411;3;4435;22;3;01/08/2004;3786
7411;4;3449;16;1;01/08/2004;3786
7412;1;4143;54;2;13/08/2004;15920
7412;2;1053;92;1;13/08/2004;15920
7412;3;8842;77;3;13/08/2004;15920
7412;4;4092;36;1;13/08/2004;15920
7412;5;2609;48;2;13/08/2004;15920
7412;6;6832;12;1;13/08/2004;15920
7412;7;7897;84;1;13/08/2004;15920
7413;1;1652;46;2;15/08/2004;16119
7414;1;6709;63;2;08/08/2004;13603
7414;2;8480;69;1;08/08/2004;13603
7414;3;3610;23;1;08/08/2004;13603
7414;4;7998;89;3;08/08/2004;13603
7414;5;3776;63;3;08/08/2004;13603
7414;6;8788;46;1;08/08/2004;13603
7414;7;8159;78;1;08/08/2004;13603
7415;1;3218;77;3;14/08/2004;1534
7415;2;3870;62;3;14/08/2004;1534
7416;1;4822;32;1;15/08/2004;17031
7416;2;3228;89;3;15/08/2004;17031
7416;3;6960;34;3;15/08/2004;17031
7416;4;2673;43;2;15/08/2004;17031
7416;5;737;21;2;15/08/2004;17031
7416;6;5805;25;3;15/08/2004;17031
7417;1;2199;83;2;13/08/2004;19162
7417;2;5701;18;2;13/08/2004;19162
7417;3;6711;98;2;13/08/2004;19162
7418;1;7780;32;2;24/08/2004;19857
7418;2;9987;12;2;24/08/2004;19857
7419;1;1831;84;1;08/08/2004;9616
7419;2;5599;77;2;08/08/2004;9616
7419;3;8386;66;2;08/08/2004;9616
7419;4;786;31;2;08/08/2004;9616
7419;5;5070;88;2;08/08/2004;9616
7419;6;3772;13;1;08/08/2004;9616
7420;1;2454;85;2;24/08/2004;11940
7420;2;7862;64;1;24/08/2004;11940
7420;3;5438;65;3;24/08/2004;11940
7420;4;1526;20;1;24/08/2004;11940
7421;1;6320;52;2;16/08/2004;3023
7421;2;3205;68;3;16/08/2004;3023
7421;3;7892;8;3;16/08/2004;3023
7421;4;2654;26;2;16/08/2004;3023
7421;5;5138;41;2;16/08/2004;3023
7421;6;468;97;1;16/08/2004;3023
7421;7;8260;52;2;16/08/2004;3023
7422;1;9244;7;1;10/08/2004;11804
7422;2;7369;12;3;10/08/2004;11804
7423;1;6024;74;1;09/08/2004;5613
7423;2;5753;29;2;09/08/2004;5613
7423;3;8851;26;1;09/08/2004;5613
7423;4;9930;89;1;09/08/2004;5613
7424;1;4099;25;2;01/08/2004;15642
7424;2;6315;42;2;01/08/2004;15642
7424;3;6203;97;2;01/08/2004;15642
7425;1;1124;17;3;28/08/2004;18528
7425;2;1675;34;3;28/08/2004;18528
7425;3;6825;3;2;28/08/2004;18528
7425;4;1299;27;1;28/08/2004;18528
7425;5;8632;65;3;28/08/2004;18528
7425;6;4336;77;2;28/08/2004;18528
7425;7;2306;32;1;28/08/2004;18528
7425;8;6456;80;1;28/08/2004;18528
7425;9;5242;5;3;28/08/2004;18528
7426;1;2095;7;2;01/08/2004;12199
7426;2;8720;16;3;01/08/2004;12199
7426;3;441;91;3;01/08/2004;12199
7426;4;7561;9;1;01/08/2004;12199
7427;1;7176;24;3;21/08/2004;17369
7427;2;2602;9;3;21/08/2004;17369
7427;3;488;83;1;21/08/2004;17369
7427;4;5797;29;2;21/08/2004;17369
7427;5;5617;23;3;21/08/2004;17369
7427;6;8009;70;1;21/08/2004;17369
7427;7;337;3;1;21/08/2004;17369
7427;8;8749;96;1;21/08/2004;17369
7428;1;4168;20;1;29/08/2004;16602
7428;2;9743;98;2;29/08/2004;16602
7429;1;5988;39;2;03/08/2004;14607
7429;2;5539;98;1;03/08/2004;14607
7429;3;3622;24;3;03/08/2004;14607
7429;4;1638;36;2;03/08/2004;14607
7429;5;9374;22;3;03/08/2004;14607
7429;6;8932;57;2;03/08/2004;14607
7429;7;5536;15;3;03/08/2004;14607
7430;1;6264;88;3;22/08/2004;11744
7430;2;4113;65;1;22/08/2004;11744
7430;3;985;32;3;22/08/2004;11744
7430;4;4076;26;1;22/08/2004;11744
7430;5;2888;10;2;22/08/2004;11744
7430;6;8031;55;3;22/08/2004;11744
7431;1;7181;93;3;07/08/2004;8035
7431;2;5873;68;3;07/08/2004;8035
7431;3;2303;77;2;07/08/2004;8035
7431;4;6251;58;1;07/08/2004;8035
7431;5;238;3;1;07/08/2004;8035
7431;6;8175;96;3;07/08/2004;8035
7431;7;7658;24;3;07/08/2004;8035
7432;1;4732;66;3;10/08/2004;7844
7432;2;5505;67;3;10/08/2004;7844
7432;3;9618;3;3;10/08/2004;7844
7432;4;3674;48;3;10/08/2004;7844
7432;5;6805;86;2;10/08/2004;7844
7432;6;1665;59;1;10/08/2004;7844
7432;7;3600;50;3;10/08/2004;7844
7433;1;4719;87;2;30/08/2004;18944
7433;2;3109;48;2;30/08/2004;18944
7434;1;9649;71;2;18/08/2004;2567
7434;2;7279;38;3;18/08/2004;2567
7434;3;2594;59;1;18/08/2004;2567
7434;4;6444;71;3;18/08/2004;2567
7435;1;3709;35;1;03/08/2004;12123
7435;2;360;94;2;03/08/2004;12123
7435;3;4674;45;2;03/08/2004;12123
7435;4;4218;24;2;03/08/2004;12123
7435;5;3431;51;1;03/08/2004;12123
7436;1;3106;67;1;19/08/2004;16299
7436;2;511;67;2;19/08/2004;16299
7436;3;4850;97;1;19/08/2004;16299
7436;4;732;14;1;19/08/2004;16299
7436;5;7713;10;1;19/08/2004;16299
7436;6;4139;95;2;19/08/2004;16299
7436;7;1424;54;2;19/08/2004;16299
7436;8;218;33;3;19/08/2004;16299
7436;9;9450;93;2;19/08/2004;16299
7437;1;3768;1;2;04/08/2004;19618
7437;2;128;37;3;04/08/2004;19618
7437;3;5398;91;2;04/08/2004;19618
7437;4;5347;8;1;04/08/2004;19618
7437;5;5474;4;3;04/08/2004;19618
7437;6;2684;42;2;04/08/2004;19618
7438;1;9661;90;2;12/08/2004;15065
7438;2;7870;92;2;12/08/2004;15065
7438;3;8012;48;3;12/08/2004;15065
7438;4;8756;37;3;12/08/2004;15065
7438;5;7208;93;3;12/08/2004;15065
7439;1;4301;77;1;07/08/2004;16836
7439;2;4973;12;2;07/08/2004;16836
7440;1;1562;11;2;28/08/2004;741
7440;2;2778;75;2;28/08/2004;741
